tweet,brand,sentiment,brand_presence
Why does it have to be cloudy! ,nobrand,0,0
Google News down ,google,0,1
"Got paid, paid bills. Now sad. Lol just kidding. Wonder what paychecks will look like now that BAH is taken out ",nobrand,0,0
chilling with Ava missing our Logan who is at Disney without us ,disney,0,1
Still feel ill but I am at work ,nobrand,0,0
@nullkru amazon does not send bevor 20may  I know stephenson and shea. Will checkt the other...thx,amazon,0,1
says i can't get someone off of my mind.  http://plurk.com/p/trv2w,nobrand,0,0
"Ugh, this nasty ass coffee is making me yearn for Starbucks ",starbucks,0,1
"@iAMBRii The Days When U Get Home From School , Turn On The TV And Cartoons Will B On All Day . Cartoons Dont Even B On Like That Anymore ",nobrand,0,0
"Ehh, and by Facebook I meant Twitter! ",facebook,0,1
@ADrunkReaper I had an original iPhone unlocked and it was pretty pointless as i didn't have EDGE access etc on the go!  Contract FTW,nobrand,0,0
@adatewithelvis you're not going to lubbock?  I'm sad i'm missing biting the apple,apple,0,1
going to my grandparents tomorrow! looking forward to some good runs in their garden... unfortuantely i need to get in the car ... bleah ,nobrand,0,0
No toffeenut syrup at starbucks today ,starbucks,0,1
"@ashlee1990 jonas bros are in london on my birthday (15th june) well tempted to travel down, hahah i dont wanna turn 19! its old  lol",nobrand,0,0
google search is down too!! i think this is a short-sighted premonition of the inevitably and unexpectedly near apocalypse... ,google,0,1
has started on her essay again ,nobrand,0,0
Upgraded my GrandCentral to Google Voice.  (Too bad I can't change my greeting.    That bit isn't working.)  Nice new Googley interface.,google,0,1
watching the biggest loser  then i have to revise ,nobrand,0,0
"@iamannabell Haha, no not anything microsoft related, that's even worse.  Why keep changing your user name? It's breaking things. ",microsoft,0,1
@AmyB11569 thinking of you both! Sorry things suck right now ,nobrand,0,0
Google reader hates me today ,google,0,1
@MissKatiePrice Im gutted for you and Pete - I only signed up to Twitter so I could leave u a comment! Hope you are ok ,nobrand,0,0
"@Busymom yes, google reader is down and so is gmail ",google,0,1
@2s @chupchap @nakulshenoy no chance of rajasthan in finals? I kinda liked them though! ,nobrand,0,0
@rstrauss Google Reader seems to be down too. ,google,0,1
@bear_eyes OHMYGOD BUDDY! I MISS YOU SOOO MUCH! please come home.  i need someone to help me with my stalking. we havent had any luck. (,nobrand,0,0
@CubanaLAF @ChrisSpags @alexis309 maybe Google got mad when I yelled at it before... ,google,0,1
I wish I had hair like Jasmins from Aladdin ,nobrand,0,0
"Is it just me or is #google down at the moment? #gmail, Google Analytics, #gtalk etc not working here ",google,0,1
que triste! a balloon arch for university day has come loose  it's so pretty too...  http://yfrog.com/0q39fj,nobrand,0,0
@mwilton13 Google is what?? This must mean the world is ending ,google,0,1
@MoTheBest it iight u cut off lmao im done ,nobrand,0,0
Poor Google #gmail #fail again... ?! ,google,0,1
cba to move ,nobrand,0,0
Google Voice seems to be down at the moment. ,google,0,1
@TrentShelton no!!!! dont put the @hoecop on the hoes! then i wont have anyone to talk to ,nobrand,0,0
@1WineDude @DavidMcDuff Google is hosed!  ,google,0,1
Feel like someone is playing bongo's on my head  took painkillers and a banana an hour a go but no luck!,nobrand,0,0
"Trying to do a GIS on iPhone, google not loading ",google,0,1
"I wonder if M&amp;S at Kings Cross is closed for good, no Percy Pigs ",nobrand,0,0
hrm may need to rethink using google docs to host the images for my blog.  All of my content won't load ,google,0,1
"@bloodriot aww, pity.  Gonna be on tomorrow though?",nobrand,0,0
wut the... is google / gmail down for anyone?? its not loading for me ,google,0,1
is sad.  m i over reacting?,nobrand,0,0
- Today I made my own coffee.....  now I am going to starbucks ,starbucks,0,1
"@MissJuice oh yeah, didn't get to hug you at #IDM... ",nobrand,0,0
wut the... is google / gmail down for anyone?? its not loading for me ,google,0,1
"At my bed, i don't know him anymore  maybe lo perdimos",nobrand,0,0
wut the... is google / gmail down for anyone?? its not loading for me ,google,0,1
I'm SOOO fidgety!! WHY?? How am I to sleep ,nobrand,0,0
wut the... is google / gmail down for anyone?? its not loading for me ,google,0,1
I hate side effects  i didnt have a headache or drymouth before  [becca #1],nobrand,0,0
"Is Google down for iPhone? No email, search or Reader ",google,0,1
"@jordanm11 well,that just sucks an blows lol i had 2 sit through a 2 hour exam,i finishd it in half an hour... 1 1/2 hours of doin nothin ",nobrand,0,0
@Inkognegro Yes. I feel so disconnected without Google and Gmail.  @steelergurl,google,0,1
"FUCK!!!! Size? online, had the Air Yeezy's in but i'm too late. Fuck, fuck, fuck  http://tinyurl.com/r8feuz",nobrand,0,0
Google Apps is down - and ours is Enterprise edition ,google,0,1
just wanna go home and cuddle with my little bean who has her first cold ever ,nobrand,0,0
"aahh, no, Google apps still no worky.  And SugarStats is super slow, too.",google,0,1
@mrskutcher - I am so sad. I completely missed ur twitter about the dingdongditch in downtown ATL. I would've totally been there! ,nobrand,0,0
new friend! yahoo.com now that google let me down ,google,0,1
#Google seems to be running on about 1/2 a cylinder today... ,nobrand,0,0
seems like google and gmail are dead. do not like! ,google,0,1
Gah... I can't believe I so woefully and inadvertantly spoiled lost.  http://myloc.me/RsF,nobrand,0,0
@mediaphyter You aren't alone (cf @mashable) and Google Calendar ate my appointments list for today  ,google,0,1
@hello_coral LMAO! it was awful  3 hours of CRAP! lmaoo x,nobrand,0,0
will be finished with my book today. books from amazon better be here today. last percy jackson  then starting sookie stackhouse,amazon,0,1
"is with mum, nats and auntie sue,, having a good old chat,, if only i didn't have to revise aswell  x",nobrand,0,0
Target shopping al alone ,target,0,1
Watching Natalie Holloway.  Worst headache ever. ,nobrand,0,0
@NutTheSquirrel I tried this at Target with condoms and got kicked out ,target,0,1
@junglgrl amazon (it's no sugar added too) the ovaltine one adds sugar  link in the recipe.,amazon,0,1
I'm half way thru my packing for hawaii. missing all my bali stuff I left in jkt. ,nobrand,0,0
@ptfoxx lol! unfortunately im already at work ,nobrand,0,0
Sure wish my facebook wasn't suspended ,facebook,0,1
asks panu mag-change nan font face xa ep.es ?  http://plurk.com/p/u9bux,nobrand,0,0
been waiting for a million hrs here at walmart in line... ,walmart,0,1
@mrpersonality22 omg bitch come back ,nobrand,0,0
http://twitpic.com/5cbm3 - The Disney adventure is over!  ...but im excited to come back in Aug!!,disney,0,1
I am not having a very fun night ,nobrand,0,0
@megdia aww I wish I was there...  I was downstairs at starbucks working.. LOL  When's the next time your coming back to Sacramento?,starbucks,0,1
"sitting at home, missing out on the senior party ",nobrand,0,0
I just ate a cheeseburger and am now going to bed. I never eat cheeseburgers. No more google searches for me. And also hello stomachache. ,google,0,1
@JL1213 but he loves u so much ,nobrand,0,0
"If I don't answer facebook messages that in reply to twitter/status updates, its because sometimes I can't. ",facebook,0,1
@JCookOnline haha I'm bored too  it sucks,nobrand,0,0
@geekaholic cool! thanks! shd check Apple ones. but I still cdnt find a maemo meadia player with an equalizer.  gonna check xmms now.,apple,0,1
@TKfan27 Aww.  That sucks.,nobrand,0,0
@plutokiss Bleh yeah  our dps have problems attacking the wrong target and stopping dps when asked~,target,0,1
"Had a great time in the US, I feel sad to leave my sister behind but all things come to an end at some point  x",nobrand,0,0
@rachie_rach86 oh im sry  dang it kriss has me taking quizzes on facebook now lol,facebook,0,1
@lemongeneration I don't know why the audio track in the video got disabled. ,nobrand,0,0
"haha im playing scrabble on facebook seriously LOVE IT!!Im winning for a change which is real funny!since i never win,wait im not anymore ",facebook,0,1
With sewks @ dave &amp; buster's.. Washing @chrisreg &amp; @monkeylove.. Hahaha!! @youngflame is the best.A8 yea chris beat me in racing sooo wat ,nobrand,0,0
"@Sunshinepie143 I could absolutely see that happening, too.  Need to google to see if it's rumored TR Knight is leaving. He's sweet, too..",google,0,1
@elenidimitria HAHAHAHAHA... i don't mean to laugh at your pain... i happen to know how you feel. ,nobrand,0,0
@brettmusil cell phones + mountains =  try getting on facebook chat w/ me!!,facebook,0,1
Watched peaches enter santos as i was leaving. Dont think she will be performing. ,nobrand,0,0
I'm sad Tim Lincecum deleted his facebook ,facebook,0,1
@allconsoffun &lt;3 We need to live closer to eachother ,nobrand,0,0
forgot to mention that the Shiny Toy Guns cover of Major Tom was free on Amazon a couple of days ago  It's back up to $0.99,amazon,0,1
Im not tired! What the hell! ,nobrand,0,0
watching get smart :: now im bummed that i was at the disney concert hall a week ago from today  :: i miss caliii!,disney,0,1
"@stevenmerrill Is it like a stabbing pain, with like constant watering? Could be a cut on your cornea  I had one before and it hurts bad",nobrand,0,0
Space Mountain is closed 'til Winter '09. Succesfully fought off suicidal thoughts. They're gonna make it smooth like Disney Land ,disney,0,1
Made it back 2 LA. So sad saying goodbye to my BFF  upside: mom is in LA w me! We r going 2 have a great wknd starting a church tomorrow!,nobrand,0,0
"@Redjester91  i want to be cute, too. now i'm just pathetic and watching disney movies all alone wishing i was in love.",disney,0,1
I have been up for ages.  Far too early for a Sunday ,nobrand,0,0
"is sat watching tv....but i want to go starbucks for a frapp...mmmmm,have to wait til tomorrow now ",starbucks,0,1
@bmthofficial next time you tour do two shows in Brisbane tickets sold out before I could buy some ,nobrand,0,0
i still really want starbucks. gotta have it now!  its 130am. and i need starbucks cause it sounds so goodddd.....,starbucks,0,1
sociology oral  i hate life. not really. i just hate sociology orals.,nobrand,0,0
@Robby_Rob What Happend To Your Disney Account On Youtube ,disney,0,1
At Pune airport. Flight delayed by 1hr 35min. ,nobrand,0,0
Aaargh! Apple wireless keyboard malfunctioning! Noooo! ,apple,0,1
@ipathia You're right. It's blocked at school at least so work can be Twitter free. ,nobrand,0,0
is playing Farm Town on Facebook - addictive ,facebook,0,1
"damn! my black nail polish is practically finished, so it's looking really crap ",nobrand,0,0
is absolutly PEEEED off with Sony to sign an exclusive deal with Ghostbusters the Game! GOD DAMN YOU! Gotta wait for the PC version ,sony,0,1
"Just played a live game...Madden 08, final score.. 52-53...i lost by one  now im 0-2 =/",nobrand,0,0
Wrestling with a Linksys and D-Link router to get them to talk to an Apple Airport Express. It seems that Linksys and D-Link are winning. ,apple,0,1
It's almost 2 and I don't wanna gooooo  *sob*,nobrand,0,0
"@katdogs haha yere it is, rofl yes now u can stalk me but twitter isnt on my phone  and facebook is",facebook,0,1
@Syazoo HAHAHAHA you miss him??? or you miss his smell? LOL I miss everyone ,nobrand,0,0
@brewstermax I would love to. But I think copyrights of Twitter and Apple would shut me down. ,apple,0,1
didnt say her farewells ,nobrand,0,0
"@komcia Grono was good because of its discussion boards. Facebook sucks, because there's no profile customization capabilities ",facebook,0,1
@VANESSABUDDAY yes i'm serious. :L really?  poor thing.,nobrand,0,0
eating apple + watching harry potter. fucking cold is getting on my nerves now big timee ,apple,0,1
I got twitter on my iphone edi. Yahoo!! I really should be doing my assignment. ,nobrand,0,0
What is the latest version of Microsoft Money UK Edition? Looks like it's not been updated for a few years! ,microsoft,0,1
"ch? nghe Th?o k?, h?i x?a B?  PQ cï¿½n lï¿½m thuy?n tr??ng, con bï¿½ trï¿½ng l?m, m?i l?n v? nhï¿½ ?c 2 ti?ng, ï¿½m con gï¿½i 1 cï¿½i l?i xï¿½ch vali ?i ",nobrand,0,0
broke my facebook ,facebook,0,1
i think we won't get anymore stuff packs now they'll do the sims store from the start of sims 3 ,nobrand,0,0
Has Just Returned From Starbucks With A Large Coffee! Shame Its Cold ,starbucks,0,1
